id,nome,ingredientes,modo_preparo,tempo_preparo,dificuldade,categoria,deleted
870,Pudim de Chocolate,"creme de leite, leite condensado, alho, açúcar, leite, ovos, batata, farinha de trigo, frango desfiado",Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem. Bata os ovos com o açúcar até formar um creme claro.,66,Difícil,Sobremesa,False
871,Peixe Especial,"pimenta do reino, feijão, cebola, carne moída, tomate, açúcar, farinha de trigo, arroz, chocolate em pó",Despeje a massa em uma forma untada e enfarinhada. Incorpore a farinha aos poucos e misture bem. Bata os ovos com o açúcar até formar um creme claro. Adicione o leite e a manteiga derretida à mistura. Sirva quente com acompanhamento de sua preferência.,75,Média,Lanche,False
872,Bolo Rápida,"alho, pimenta do reino, carne moída, cebola, sal, frango desfiado, manjericão, arroz, queijo muçarela, azeite",Leve ao forno pré-aquecido a 180°C por 30 minutos. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Refogue o alho e a cebola no azeite até dourarem. Misture todos os ingredientes secos em uma tigela grande.,37,Fácil,Prato Principal,False
873,Sopa Especial,"queijo muçarela, manteiga, batata, azeite, açúcar, leite, feijão",Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem.,107,Difícil,Entrada,False
874,Peixe Simples,"manteiga, queijo muçarela, ovos, sal, frango desfiado, cebola, farinha de trigo, batata, carne moída, leite",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Incorpore a farinha aos poucos e misture bem. Sirva quente com acompanhamento de sua preferência.,62,Difícil,Sobremesa,False
875,Bolo Simples,"queijo muçarela, tomate, creme de leite, pimenta do reino, açúcar, batata, arroz, frango desfiado",Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o leite e a manteiga derretida à mistura. Incorpore a farinha aos poucos e misture bem. Sirva quente com acompanhamento de sua preferência. Bata os ovos com o açúcar até formar um creme claro.,25,Difícil,Prato Principal,False
876,Peixe Rápida,"carne moída, batata, manteiga, ovos, queijo muçarela, feijão, alho, farinha de trigo, tomate",Deixe esfriar antes de desenformar e finalizar com o recheio. Refogue o alho e a cebola no azeite até dourarem. Adicione o leite e a manteiga derretida à mistura. Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,22,Difícil,Entrada,False
877,Salada na Manteiga,"queijo muçarela, manjericão, ovos, azeite, manteiga, fermento em pó, tomate, arroz",Leve ao forno pré-aquecido a 180°C por 30 minutos. Despeje a massa em uma forma untada e enfarinhada. Adicione o leite e a manteiga derretida à mistura. Bata os ovos com o açúcar até formar um creme claro. Misture todos os ingredientes secos em uma tigela grande.,79,Difícil,Lanche,False
878,Feijoada na Manteiga,"azeite, arroz, leite, manteiga, ovos, carne moída, creme de leite, chocolate em pó",Sirva quente com acompanhamento de sua preferência. Despeje a massa em uma forma untada e enfarinhada. Misture todos os ingredientes secos em uma tigela grande. Adicione o leite e a manteiga derretida à mistura.,22,Média,Prato Principal,False
879,Frango com Cobertura,"frango desfiado, queijo muçarela, cebola, chocolate em pó, carne moída, azeite, açúcar, batata",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Sirva quente com acompanhamento de sua preferência. Incorpore a farinha aos poucos e misture bem.,106,Fácil,Prato Principal,False
880,Pudim Simples,"ovos, frango desfiado, fermento em pó, leite, farinha de trigo, pimenta do reino, manteiga",Deixe esfriar antes de desenformar e finalizar com o recheio. Bata os ovos com o açúcar até formar um creme claro. Misture todos os ingredientes secos em uma tigela grande. Leve ao forno pré-aquecido a 180°C por 30 minutos.,64,Difícil,Entrada,False
881,Frango na Manteiga,"sal, cebola, ovos, frango desfiado, alho, queijo muçarela, feijão",Deixe esfriar antes de desenformar e finalizar com o recheio. Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Refogue o alho e a cebola no azeite até dourarem.,22,Média,Entrada,False
882,Sopa de Chocolate,"cebola, sal, arroz, manteiga, pimenta do reino, batata",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Incorpore a farinha aos poucos e misture bem. Sirva quente com acompanhamento de sua preferência. Despeje a massa em uma forma untada e enfarinhada.,90,Difícil,Entrada,False
883,Frango da Vovó,"batata, arroz, leite condensado, tomate, creme de leite, açúcar, cebola, manjericão",Misture todos os ingredientes secos em uma tigela grande. Bata os ovos com o açúcar até formar um creme claro. Incorpore a farinha aos poucos e misture bem. Deixe esfriar antes de desenformar e finalizar com o recheio.,120,Difícil,Prato Principal,False
884,Feijoada com Cobertura,"leite, farinha de trigo, leite condensado, arroz, chocolate em pó, batata",Despeje a massa em uma forma untada e enfarinhada. Deixe esfriar antes de desenformar e finalizar com o recheio. Bata os ovos com o açúcar até formar um creme claro.,69,Fácil,Prato Principal,False
885,Pudim Especial,"azeite, leite condensado, ovos, frango desfiado, sal, batata, chocolate em pó, pimenta do reino",Deixe esfriar antes de desenformar e finalizar com o recheio. Bata os ovos com o açúcar até formar um creme claro. Misture todos os ingredientes secos em uma tigela grande.,103,Difícil,Sobremesa,False
886,Sopa da Vovó,"sal, leite condensado, farinha de trigo, arroz, açúcar, manjericão, manteiga, queijo muçarela",Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Adicione o leite e a manteiga derretida à mistura. Incorpore a farinha aos poucos e misture bem. Leve ao forno pré-aquecido a 180°C por 30 minutos.,69,Fácil,Sobremesa,False
887,Mousse com Cobertura,"creme de leite, carne moída, leite condensado, feijão, chocolate em pó, arroz, farinha de trigo, ovos, frango desfiado, alho",Refogue o alho e a cebola no azeite até dourarem. Adicione o leite e a manteiga derretida à mistura. Incorpore a farinha aos poucos e misture bem. Bata os ovos com o açúcar até formar um creme claro. Sirva quente com acompanhamento de sua preferência.,40,Fácil,Sobremesa,False
888,Torta Rápida,"azeite, leite condensado, manjericão, frango desfiado, cebola, batata, açúcar",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Despeje a massa em uma forma untada e enfarinhada. Deixe esfriar antes de desenformar e finalizar com o recheio. Refogue o alho e a cebola no azeite até dourarem. Sirva quente com acompanhamento de sua preferência.,16,Média,Sobremesa,False
889,Feijoada na Manteiga,"tomate, leite, farinha de trigo, arroz, fermento em pó",Misture todos os ingredientes secos em uma tigela grande. Leve ao forno pré-aquecido a 180°C por 30 minutos. Adicione o leite e a manteiga derretida à mistura. Sirva quente com acompanhamento de sua preferência. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,86,Difícil,Entrada,False
890,Torta da Vovó,"sal, frango desfiado, cebola, arroz, batata, alho, fermento em pó, leite, farinha de trigo, açúcar",Incorpore a farinha aos poucos e misture bem. Leve ao forno pré-aquecido a 180°C por 30 minutos. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,111,Fácil,Lanche,False
891,Pudim Cremoso,"feijão, queijo muçarela, leite condensado, açúcar, pimenta do reino, leite",Sirva quente com acompanhamento de sua preferência. Refogue o alho e a cebola no azeite até dourarem. Adicione o leite e a manteiga derretida à mistura. Deixe esfriar antes de desenformar e finalizar com o recheio. Leve ao forno pré-aquecido a 180°C por 30 minutos.,102,Média,Entrada,False
892,Peixe na Manteiga,"creme de leite, leite, ovos, tomate, leite condensado, alho, carne moída, chocolate em pó, cebola",Bata os ovos com o açúcar até formar um creme claro. Refogue o alho e a cebola no azeite até dourarem. Adicione o leite e a manteiga derretida à mistura. Sirva quente com acompanhamento de sua preferência. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,49,Fácil,Entrada,False
893,Escondidinho Rápida,"carne moída, frango desfiado, farinha de trigo, queijo muçarela, feijão, açúcar, arroz, sal, alho, manjericão",Misture todos os ingredientes secos em uma tigela grande. Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o leite e a manteiga derretida à mistura. Refogue o alho e a cebola no azeite até dourarem. Leve ao forno pré-aquecido a 180°C por 30 minutos.,77,Difícil,Lanche,False
894,Salada de Chocolate,"fermento em pó, leite, queijo muçarela, sal, pimenta do reino, carne moída, arroz",Misture todos os ingredientes secos em uma tigela grande. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Despeje a massa em uma forma untada e enfarinhada.,82,Média,Sobremesa,False
895,Torta Cremoso,"farinha de trigo, pimenta do reino, manteiga, leite condensado, frango desfiado, chocolate em pó, creme de leite",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Deixe esfriar antes de desenformar e finalizar com o recheio. Leve ao forno pré-aquecido a 180°C por 30 minutos. Refogue o alho e a cebola no azeite até dourarem.,16,Difícil,Lanche,False
896,Peixe de Chocolate,"chocolate em pó, leite condensado, leite, manteiga, manjericão, tomate, arroz, batata, pimenta do reino, farinha de trigo",Despeje a massa em uma forma untada e enfarinhada. Refogue o alho e a cebola no azeite até dourarem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,48,Fácil,Entrada,False
897,Pudim Simples,"arroz, manteiga, sal, ovos, batata, queijo muçarela, tomate",Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem. Adicione o leite e a manteiga derretida à mistura.,39,Média,Sobremesa,False
898,Pudim Simples,"manjericão, frango desfiado, batata, farinha de trigo, tomate, feijão, pimenta do reino, leite, arroz",Bata os ovos com o açúcar até formar um creme claro. Sirva quente com acompanhamento de sua preferência. Despeje a massa em uma forma untada e enfarinhada.,59,Média,Sobremesa,False
899,Torta na Manteiga,"fermento em pó, açúcar, pimenta do reino, queijo muçarela, manteiga, manjericão, cebola, frango desfiado",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Leve ao forno pré-aquecido a 180°C por 30 minutos. Sirva quente com acompanhamento de sua preferência. Deixe esfriar antes de desenformar e finalizar com o recheio.,100,Difícil,Lanche,False
900,Pudim com Cobertura,"batata, azeite, queijo muçarela, feijão, açúcar, leite condensado, pimenta do reino, manteiga, carne moída, manjericão",Adicione o leite e a manteiga derretida à mistura. Misture todos os ingredientes secos em uma tigela grande. Sirva quente com acompanhamento de sua preferência. Despeje a massa em uma forma untada e enfarinhada.,49,Média,Sobremesa,False
901,Salada com Cobertura,"farinha de trigo, queijo muçarela, sal, arroz, manteiga",Despeje a massa em uma forma untada e enfarinhada. Deixe esfriar antes de desenformar e finalizar com o recheio. Misture todos os ingredientes secos em uma tigela grande.,117,Fácil,Prato Principal,False
902,Feijoada da Vovó,"fermento em pó, cebola, carne moída, sal, manteiga, azeite, açúcar",Bata os ovos com o açúcar até formar um creme claro. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Incorpore a farinha aos poucos e misture bem. Despeje a massa em uma forma untada e enfarinhada.,10,Média,Sobremesa,False
903,Pudim com Cobertura,"ovos, açúcar, frango desfiado, fermento em pó, alho",Refogue o alho e a cebola no azeite até dourarem. Leve ao forno pré-aquecido a 180°C por 30 minutos. Despeje a massa em uma forma untada e enfarinhada. Bata os ovos com o açúcar até formar um creme claro. Deixe esfriar antes de desenformar e finalizar com o recheio.,16,Fácil,Entrada,False
904,Frango na Manteiga,"carne moída, pimenta do reino, farinha de trigo, chocolate em pó, alho, azeite, queijo muçarela, cebola, sal, frango desfiado",Sirva quente com acompanhamento de sua preferência. Incorpore a farinha aos poucos e misture bem. Misture todos os ingredientes secos em uma tigela grande. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Leve ao forno pré-aquecido a 180°C por 30 minutos.,52,Média,Sobremesa,False
905,Salada na Manteiga,"sal, cebola, açúcar, feijão, frango desfiado",Sirva quente com acompanhamento de sua preferência. Misture todos os ingredientes secos em uma tigela grande. Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,64,Média,Entrada,False
906,Mousse de Chocolate,"chocolate em pó, manjericão, queijo muçarela, arroz, tomate, feijão, fermento em pó, açúcar",Incorpore a farinha aos poucos e misture bem. Misture todos os ingredientes secos em uma tigela grande. Adicione o leite e a manteiga derretida à mistura. Despeje a massa em uma forma untada e enfarinhada.,100,Difícil,Prato Principal,False
907,Peixe Cremoso,"açúcar, chocolate em pó, azeite, fermento em pó, manjericão, batata, tomate, arroz, ovos, manteiga",Leve ao forno pré-aquecido a 180°C por 30 minutos. Deixe esfriar antes de desenformar e finalizar com o recheio. Sirva quente com acompanhamento de sua preferência. Misture todos os ingredientes secos em uma tigela grande.,102,Fácil,Lanche,False
908,Salada na Manteiga,"manjericão, arroz, feijão, fermento em pó, sal",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Bata os ovos com o açúcar até formar um creme claro. Sirva quente com acompanhamento de sua preferência.,55,Média,Lanche,False
